0000015	1
0000034	1
0000036	1
0000049	4
0000104	2
0000105	11
0000107	2
0000150	1
0000155	3
0000156	8
0000160	19
0000162	5
0000166	23
0000179	1
0000210	1
0000255	1
0000256	1
0000271	5
0000272	1
0000287	18
0000310	1
0000311	1
0000314	3
0000315	3
0000334	1
0000413	2
0000451	1
0000724	2
0000774	1
0000902	2
0000906	1
0000910	1
0000976	2
0001072	5
0001216	5
0001522	6
0001539	2
0002098	1
0002943	1
0002949	3
0003676	17
0003677	157
0003678	6
0003682	1
0003684	4
0003688	1
0003697	4
0003700	135
0003723	30
0003725	1
0003729	1
0003735	53
0003743	3
0003746	5
0003747	1
0003755	6
0003774	2
0003796	1
0003824	38
0003842	1
0003848	1
0003849	1
0003852	1
0003855	1
0003856	1
0003858	1
0003861	2
0003862	1
0003866	1
0003870	1
0003879	1
0003883	1
0003886	1
0003887	9
0003896	1
0003899	4
0003904	1
0003906	1
0003908	2
0003911	1
0003916	1
0003917	1
0003918	4
0003919	1
0003922	1
0003924	15
0003933	1
0003935	1
0003937	1
0003938	1
0003941	1
0003942	1
0003949	1
0003951	1
0003952	1
0003959	1
0003960	1
0003977	1
0003978	1
0003983	2
0003984	1
0003987	1
0003989	3
0003991	1
0003994	1
0003995	1
0003999	1
0004000	1
0004013	1
0004018	1
0004019	1
0004022	2
0004037	1
0004044	1
0004045	2
0004047	1
0004048	1
0004049	1
0004055	1
0004056	1
0004057	1
0004070	1
0004072	1
0004073	1
0004075	1
0004077	1
0004084	1
0004088	1
0004089	2
0004096	2
0004107	1
0004108	1
0004109	2
0004126	1
0004129	6
0004139	1
0004140	1
0004148	2
0004149	1
0004150	1
0004151	2
0004152	1
0004156	1
0004157	1
0004160	2
0004170	1
0004176	3
0004177	3
0004180	2
0004181	1
0004190	1
0004222	6
0004252	8
0004298	1
0004314	1
0004315	3
0004316	1
0004318	1
0004322	1
0004324	1
0004325	1
0004326	1
0004329	1
0004332	1
0004333	1
0004340	1
0004345	1
0004347	1
0004349	1
0004350	1
0004356	5
0004357	1
0004358	1
0004360	1
0004362	1
0004363	1
0004364	1
0004368	1
0004370	1
0004372	1
0004375	1
0004385	1
0004386	6
0004397	1
0004399	1
0004400	2
0004401	1
0004412	1
0004416	1
0004418	1
0004424	1
0004425	1
