0000015	2
0000035	1
0000036	1
0000049	1
0000103	2
0000105	8
0000107	2
0000150	5
0000155	21
0000156	30
0000160	39
0000162	6
0000166	22
0000179	1
0000210	1
0000270	1
0000271	15
0000272	1
0000286	1
0000287	15
0000302	1
0000309	1
0000310	1
0000311	1
0000314	2
0000315	3
0000413	1
0000428	1
0000451	1
0000774	1
0000902	1
0000906	1
0000910	1
0000917	1
0001522	7
0001727	2
0002098	1
0002143	1
0002161	1
0002949	3
0003676	24
0003677	286
0003678	10
0003684	3
0003688	1
0003697	5
0003700	73
0003723	28
0003725	2
0003729	5
0003735	53
0003743	3
0003746	4
0003755	10
0003796	4
0003824	36
0003848	2
0003852	2
0003855	1
0003856	1
0003861	2
0003862	1
0003864	1
0003872	1
0003879	1
0003883	1
0003886	2
0003887	5
0003896	2
0003899	4
0003908	1
0003911	1
0003916	4
0003917	2
0003918	4
0003919	1
0003922	2
0003924	14
0003934	1
0003935	1
0003937	2
0003938	1
0003941	1
0003942	1
0003949	1
0003952	1
0003954	1
0003978	1
0003984	1
0003989	4
0003991	1
0003993	1
0003994	1
0003999	1
0004015	1
0004016	1
0004018	1
0004019	1
0004020	1
0004035	1
0004040	2
0004044	1
0004045	2
0004047	1
0004048	1
0004049	1
0004056	1
0004065	2
0004066	1
0004067	1
0004068	1
0004070	1
0004071	1
0004072	2
0004073	1
0004075	2
0004077	1
0004084	1
0004088	3
0004089	1
0004107	1
0004124	1
0004126	1
0004127	1
0004132	1
0004134	1
0004139	1
0004140	1
0004141	1
0004146	1
0004148	2
0004150	1
0004152	1
0004156	1
0004160	1
0004170	1
0004175	1
0004177	5
0004190	1
0004222	8
0004252	13
0004314	1
0004315	4
0004316	1
0004326	1
0004329	1
0004332	3
0004333	1
0004335	1
0004342	1
0004345	1
0004347	1
0004349	1
0004350	1
0004351	1
0004356	3
0004359	3
0004360	1
0004370	1
0004372	1
0004373	1
0004375	1
0004385	1
0004386	14
0004397	2
0004399	1
0004400	1
0004401	1
0004412	1
0004424	1
0004425	1
0004450	1
0004455	1
0004470	1
0004471	1
0004476	1
0004478	1
0004479	1
0004489	2
0004494	2
0004497	2
0004512	1
0004514	1
0004515	1
0004518	6
0004519	1
0004520	2
0004521	3
0004523	1
0004525	1
0004526	1
0004527	1
0004536	2
0004540	1
0004550	1
0004553	66
0004557	2
0004560	4
0004563	3
0004565	2
0004567	1
0004568	1
0004587	1
0004588	1
0004590	1
0004592	1
0004594	1
0004595	1
0004602	1
0004605	1
0004609	1
0004612	1
0004616	1
0004618	1
0004619	2
0004632	1
0004633	1
0004634	2
0004635	1
0004636	1
0004637	1
0004638	1
0004639	1
0004640	1
0004642	1
0004643	2
0004644	2
0004645	2
0004648	1
0004650	4
0004654	1
0004659	2
0004673	18
0004725	1
0004731	1
0004733	1
0004735	1
0004743	1
0004748	1
0004749	1
0004750	1
0004751	1
0004758	1
0004781	1
0004784	1
0004788	1
0004789	1
0004791	1
0004793	1
0004794	1
0004795	1
0004797	1
0004799	1
0004803	33
0004807	1
0004808	2
0004812	2
0004813	1
0004814	1
0004816	1
0004817	1
0004818	1
0004819	1
0004820	1
0004821	1
0004822	1
