0000015	1
0000049	3
0000098	1
0000104	1
0000105	9
0000107	2
0000155	8
0000156	3
0000160	13
0000162	5
0000166	22
0000175	1
0000179	1
0000210	1
0000270	1
0000272	1
0000286	1
0000287	16
0000311	1
0000314	2
0000315	3
0000413	2
0000451	1
0000774	1
0000902	1
0000906	1
0000910	2
0000976	1
0001510	1
0001522	4
0001727	2
0002161	2
0002949	3
0003676	16
0003677	68
0003678	6
0003684	4
0003688	1
0003697	5
0003700	25
0003723	26
0003724	1
0003725	1
0003735	52
0003743	3
0003746	4
0003755	4
0003824	22
0003844	1
0003848	1
0003849	1
0003852	1
0003855	1
0003856	1
0003861	2
0003862	1
0003864	1
0003866	1
0003879	1
0003883	1
0003887	6
0003899	5
0003906	2
0003908	1
0003911	1
0003913	1
0003916	1
0003917	1
0003918	4
0003919	1
0003922	1
0003924	8
0003934	1
0003937	1
0003938	2
0003942	1
0003949	1
0003951	1
0003952	1
0003954	1
0003977	1
0003978	1
0003984	1
0003987	1
0003989	1
0003991	1
0003994	1
0004000	1
0004013	1
0004018	1
0004019	1
0004044	1
0004045	1
0004048	1
0004049	1
0004055	1
0004056	1
0004070	1
0004072	1
0004073	1
0004075	1
0004077	1
0004084	1
0004088	1
0004096	1
0004106	1
0004107	1
0004122	1
0004126	1
0004127	1
0004129	3
0004133	1
0004139	1
0004140	1
0004146	1
0004148	1
0004150	1
0004152	1
0004156	1
0004160	1
0004170	1
0004175	2
0004176	1
0004177	2
0004181	1
0004190	2
0004222	4
0004252	5
0004314	1
0004315	2
0004325	1
0004326	1
0004332	2
0004333	1
0004335	1
0004340	2
0004345	1
0004349	1
0004350	1
0004356	3
0004358	1
0004359	1
0004360	1
0004368	1
0004370	1
0004372	1
0004373	1
0004385	1
0004386	1
0004397	1
0004399	1
0004400	1
0004401	1
0004412	1
0004413	1
0004414	1
0004418	1
0004424	1
0004425	1
0004450	1
0004459	1
0004476	1
0004478	1
0004479	1
0004488	1
0004497	1
0004514	1
0004518	3
0004519	2
0004521	1
0004523	2
0004525	1
0004526	1
0004527	2
0004534	1
0004536	1
0004540	2
0004550	1
0004553	3
0004556	1
0004557	1
0004565	1
0004585	1
0004588	1
0004590	1
0004591	1
0004592	1
0004594	1
0004595	1
0004601	3
0004602	1
0004605	1
0004611	1
0004614	1
0004616	1
0004617	1
0004618	1
0004619	1
0004632	1
0004633	1
0004634	1
0004635	1
0004636	1
0004637	1
0004638	2
0004639	1
0004640	1
0004641	1
0004642	3
0004643	1
0004644	1
0004648	1
0004654	1
0004655	1
0004659	3
0004664	1
0004665	1
0004668	1
0004672	3
0004673	7
0004674	1
0004722	1
0004725	1
0004731	1
0004735	1
0004736	1
0004738	1
0004743	1
0004748	2
0004749	1
0004750	1
0004765	1
0004784	1
0004791	1
0004793	1
0004794	1
0004795	1
0004797	1
0004798	1
0004801	1
0004802	1
0004807	1
0004812	1
0004813	1
0004814	1
